$28.69,29.53,-0.3568,28.17,-0.3257,4.97,0.0640,67.09,0.5085,0.02,0.00,0.05,6.7143,4234.16,1130.5245*1a
$28.69,29.53,-0.1199,28.17,0.1216,4.97,0.1310,67.09,0.3334,0.03,0.00,0.06,6.7121,4248.77,1057.1168*34
$28.69,29.52,-0.1917,28.16,-0.2298,4.97,0.0059,67.10,0.3588,0.02,0.00,0.05,6.7187,4268.63,1317.3220*17
$28.69,29.52,-0.2010,28.16,-0.1905,4.97,-0.0722,67.10,0.3380,0.01,0.00,0.06,6.7055,4286.92,1225.4284*37
$28.75,29.51,-0.2073,28.16,-0.1458,4.97,0.0484,67.11,0.3396,0.02,0.00,0.05,6.7136,4305.09,1134.1618*16
$28.75,29.51,-0.2121,28.16,-0.1285,4.97,0.0441,67.11,0.1662,0.02,0.00,0.05,6.7194,4322.91,1044.6036*14
$28.75,29.50,-0.3411,28.15,-0.0823,4.97,0.0686,67.12,0.2234,0.02,0.00,0.06,6.7121,4338.37,966.9655*26
$28.75,29.50,-0.5656,28.15,-0.3158,4.97,0.0664,67.12,0.1812,0.02,0.00,0.05,6.7128,4355.31,1286.0096*15
$28.75,29.49,-0.4196,28.15,-0.2420,4.97,0.1636,67.12,0.2161,0.02,0.00,0.06,6.7114,4371.39,1205.2563*10
$28.75,29.49,-0.3887,28.14,-0.1271,4.97,0.0145,67.13,0.1252,0.02,0.00,0.05,6.7106,4393.09,1096.2208*10
$28.75,29.48,-0.4515,28.14,-0.1978,4.97,-0.0381,67.13,0.1362,0.02,0.00,0.05,6.7150,4409.87,1009.6430*39
$28.75,29.48,-0.1562,28.14,-0.1530,4.98,-0.0410,67.13,0.1474,0.03,0.00,0.06,6.6916,4423.48,941.5581*2
$28.75,29.47,-0.1902,28.13,0.1370,4.98,-0.0901,67.13,0.3065,0.02,0.00,0.06,6.7099,4440.19,1127.3976*10
$28.75,29.47,-0.3614,28.13,-0.1725,4.98,0.0307,67.14,0.0918,0.02,0.00,0.06,6.7048,4466.56,997.5781*24
$28.75,29.46,-0.3061,28.13,0.1426,4.98,0.0037,67.14,0.1313,0.02,0.00,0.05,6.7201,4480.84,925.7354*0
$28.75,29.41,-0.1790,28.10,-0.2333,4.98,0.0175,67.15,0.1193,0.01,0.00,0.05,6.7158,4616.04,822.4778*28
$28.75,29.40,-0.4362,28.09,-0.0869,4.98,-0.0572,67.15,0.0125,0.02,0.00,0.06,6.7026,4638.14,711.5325*e
$28.75,29.40,-0.4468,28.09,-0.1373,4.98,-0.0327,67.15,0.0352,0.03,0.00,0.08,6.6923,4647.03,666.9237*5
$28.75,29.39,-0.2412,28.09,-0.0614,4.98,0.1390,67.15,0.1530,0.02,0.00,0.06,6.7070,4656.01,675.0684*22
$28.75,29.39,-0.4589,28.08,-0.2305,4.98,-0.1070,67.15,0.1004,0.02,0.00,0.05,6.7194,4666.63,621.7620*4
$28.75,29.38,-0.1603,28.08,-0.2761,4.98,-0.0325,67.15,0.0021,0.02,0.00,0.05,6.7194,4675.82,575.5654*d
$28.75,29.38,-0.1078,28.08,-0.0155,4.98,0.0155,67.16,0.0724,0.02,0.00,0.06,6.7114,4683.82,535.3832*23
$28.75,29.37,-0.2416,28.08,-0.0351,4.98,-0.0348,67.16,0.0450,0.02,0.00,0.06,6.7077,4691.23,498.1297*b
$28.75,29.37,-0.3401,28.07,-0.2957,4.98,0.0631,67.16,0.0930,0.02,0.00,0.05,6.7143,4700.52,937.9698*21
$28.75,29.36,-0.2789,28.07,-0.1252,4.98,0.0644,67.16,0.1376,0.01,0.00,0.05,6.7165,4717.40,853.1765*2e
$28.75,29.36,-0.3699,28.07,-0.1983,4.98,-0.1576,67.16,0.0330,0.02,0.00,0.06,6.7026,4735.10,764.3368*6
$28.75,29.35,-0.3957,28.06,-0.2975,4.98,0.0369,67.16,0.0263,0.02,0.00,0.07,6.6989,4750.93,684.7998*2a
$28.75,29.34,-0.4247,28.06,-0.1270,4.98,-0.1091,67.16,-0.0014,0.02,0.00,0.05,6.7136,4765.53,672.9020*24
$28.75,29.34,-0.2095,28.05,-0.0784,4.98,-0.0830,67.16,-0.1490,0.02,0.00,0.06,6.7062,4778.25,608.9621*2c
$28.75,29.33,-0.4810,28.05,-0.3989,4.98,-0.1057,67.16,-0.0766,0.02,0.00,0.05,6.7150,4790.31,548.3698*24
$28.75,29.31,-0.3062,28.04,-0.1391,4.98,-0.0546,67.16,-0.0558,0.02,0.00,0.05,6.7150,4816.22,588.8330*24
$28.75,29.28,-0.3697,28.02,-0.3431,4.98,-0.0498,67.16,0.0861,0.02,0.00,0.05,6.7121,4866.09,452.2874*e
$28.75,29.27,-0.3778,28.02,-0.3093,4.98,0.1472,67.16,0.1332,0.02,0.00,0.06,6.7070,4879.60,385.3899*21
$28.75,29.26,-0.5392,28.01,-0.3547,4.98,0.0228,67.16,0.0795,0.02,0.00,0.05,6.7194,4884.95,358.5111*26
$28.75,29.26,-0.2419,28.01,-0.2462,4.98,-0.0283,67.16,-0.0940,0.02,0.00,0.05,6.7092,4891.18,516.6581*21
$28.75,29.25,-0.4355,28.01,-0.1083,4.98,-0.0509,67.16,-0.0945,0.02,0.00,0.07,6.6762,4897.64,484.2465*20
$28.75,30.03,-0.0580,28.57,0.1642,0.03,-0.0698,21.24,2.0898,0.01,0.00,0.00,0.0000,0.43,9.0171*10
$28.75,30.03,-0.0580,28.57,0.1642,0.03,-0.0698,21.24,2.0898,0.01,0.00,0.00,0.0000,0.43,9.0171*10
$28.75,30.06,-0.3703,28.60,-0.0044,0.27,19.4381,25.78,199.1096,0.02,0.00,0.09,9.7392,145.50,5757.0130*16
$28.69,30.05,-0.0407,28.60,0.0087,0.92,20.0780,31.78,177.3177,0.02,0.00,0.11,8.8425,314.11,4922.8217*3e
$28.69,30.05,-0.4544,28.60,-0.1683,1.22,18.8265,34.39,164.3411,0.02,0.00,0.09,8.4886,386.73,4557.9179*19
$28.69,30.05,-0.0117,28.60,0.0516,1.50,17.3551,36.82,152.2276,0.02,0.00,0.09,8.2886,477.59,6953.8306*3a
$28.69,30.05,-0.1251,28.59,-0.1576,1.72,16.3230,38.80,142.5150,0.02,0.00,0.06,8.1773,567.59,6502.4784*15
$28.69,30.04,-0.1144,28.59,-0.0290,1.96,15.1602,40.90,131.8444,0.01,0.00,0.08,7.9011,663.73,6018.6588*10
$28.69,30.04,-0.1084,28.59,0.0019,2.17,14.0363,42.73,122.5480,0.03,0.00,0.08,7.7414,747.10,5599.7879*31
$28.69,30.04,-0.0051,28.59,0.0302,2.40,12.8720,44.71,112.7728,0.02,0.00,0.08,7.5890,837.49,5145.7520*39
$28.69,30.04,-0.3868,28.59,-0.2686,2.58,11.9236,46.27,104.8292,0.02,0.00,0.08,7.4740,908.79,4787.6061*1f
$28.69,30.03,-0.2497,28.59,-0.0188,2.76,11.2512,47.82,97.1083,0.02,0.00,0.06,7.3538,1004.20,6433.1300*17
$28.69,30.03,-0.2400,28.59,-0.1348,2.95,10.2458,49.48,88.7145,0.02,0.00,0.08,7.2637,1114.12,5880.2071*1d
$28.69,30.03,-0.2944,28.59,-0.1607,3.08,9.4375,50.63,82.9458,0.02,0.00,0.07,7.2015,1190.19,5497.9868*2e
$28.75,30.03,-0.0360,28.59,0.0686,3.21,8.9003,51.78,77.2574,0.02,0.00,0.07,7.1824,1266.34,5116.0943*9
$28.75,30.03,-0.1131,28.59,-0.1390,3.36,8.0900,53.10,70.6484,0.02,0.00,0.08,7.0711,1353.70,4676.6154*2c
$28.75,30.02,-0.2221,28.58,-0.1927,3.48,7.5403,54.14,65.4639,0.01,0.00,0.08,7.0161,1439.68,5834.4187*22
$28.75,30.02,-0.1414,28.58,0.0965,3.66,6.6080,55.72,57.3445,0.02,0.00,0.08,6.9465,1580.80,5124.7281*5
$28.75,30.01,-0.0826,28.58,-0.1273,3.83,5.7037,57.16,50.2583,0.02,0.00,0.08,6.8974,1709.41,4479.1501*25
$28.75,30.01,0.1106,28.58,0.0614,3.90,5.4164,57.79,46.8708,0.02,0.00,0.06,6.8835,1765.20,4198.3783*2f
$28.75,30.01,-0.4586,28.57,-0.2038,3.99,4.9163,58.57,43.0418,0.02,0.00,0.07,6.7875,1848.74,5127.1428*23
$28.75,30.00,-0.3209,28.57,-0.2312,4.21,3.7656,60.48,33.4304,0.01,0.00,0.06,6.8066,2076.16,3984.0500*26
$28.75,29.98,-0.3466,28.55,-0.4724,4.47,2.6309,62.79,21.9693,0.02,0.00,0.07,6.7495,2415.09,3476.4991*25
$28.75,29.98,-0.2376,28.55,-0.2140,4.51,2.4664,63.14,19.9911,0.02,0.00,0.06,6.7465,2471.44,3186.2081*2e
$28.75,29.97,-0.3691,28.55,-0.3844,4.55,2.1582,63.43,18.6363,0.02,0.00,0.07,6.7949,2527.59,3884.1226*22
$28.75,29.97,-0.2592,28.55,-0.3422,4.58,1.9450,63.72,17.3234,0.02,0.00,0.06,6.7407,2586.81,3586.1997*2a
$28.75,29.97,-0.2390,28.54,-0.1453,4.61,1.7443,64.02,15.7783,0.01,0.00,0.08,6.7216,2649.73,3270.4172*2c
$28.69,29.96,-0.0987,28.54,0.1380,4.64,1.7046,64.21,14.6950,0.02,0.00,0.08,6.7209,2689.16,3065.0566*e
$28.69,29.96,-0.1770,28.54,-0.0640,4.66,1.5697,64.41,13.7580,0.02,0.00,0.06,6.7245,2730.30,2865.6699*2a
$28.69,29.96,-0.2795,28.54,-0.1746,4.68,1.5145,64.59,12.9054,0.02,0.00,0.06,6.7282,2772.93,3586.2298*2c
$28.69,29.95,-0.2285,28.54,-0.1027,4.71,1.2549,64.82,11.6889,0.02,0.00,0.07,6.6615,2839.15,3253.9457*2b
$28.69,29.95,-0.4571,28.53,-0.0880,4.73,1.2821,64.99,10.9443,0.02,0.00,0.06,6.7231,2884.36,3026.4663*20
$28.69,29.94,-0.2255,28.53,-0.3822,4.74,1.1212,65.13,10.1852,0.02,0.00,0.08,6.7055,2924.98,2822.7552*2a
$28.69,29.94,-0.3939,28.53,-0.4017,4.76,1.0858,65.27,9.4730,0.02,0.00,0.06,6.7275,2964.22,2625.2614*13
