$28.75,29.65,-0.4152,28.24,-0.2591,4.98,-0.0545,67.13,0.0944,0.02,0.00,0.05,6.7150,4572.70,706.9318*a
$28.75,29.65,-0.3292,28.24,-0.2207,4.98,0.0936,67.13,0.1628,0.02,0.00,0.06,6.7114,4585.21,912.7994*2f
$28.75,29.64,-0.3296,28.24,-0.2942,4.98,-0.1011,67.13,0.1084,0.02,0.00,0.05,6.7172,4600.00,838.5118*9
$28.75,29.64,-0.4254,28.23,-0.3988,4.98,0.1946,67.14,0.2480,0.02,0.00,0.06,6.7048,4611.65,780.0694*20
$28.75,29.63,-0.3937,28.23,-0.3448,4.98,0.0707,67.14,0.1473,0.01,0.00,0.04,6.7260,4623.58,718.5259*2d
$28.75,29.63,-0.5541,28.23,-0.4517,4.98,-0.0516,67.14,0.0220,0.02,0.00,0.07,6.6784,4632.22,676.7541*2
$28.75,29.62,-0.0741,28.22,-0.0705,4.98,-0.0289,67.14,-0.0308,0.03,0.00,0.04,6.7341,4641.11,843.3886*27
$28.75,29.62,-0.2324,28.22,-0.2992,4.98,0.0930,67.14,0.1144,0.02,0.00,0.05,6.7114,4652.04,790.3239*29
$28.75,29.61,-0.3217,28.22,-0.2806,4.98,0.0644,67.14,0.1346,0.02,0.00,0.06,6.7099,4663.74,731.5332*2f
$28.75,29.61,-0.3299,28.21,-0.0189,4.98,0.0616,67.14,0.0081,0.02,0.00,0.05,6.7194,4672.85,685.7371*22
$28.75,29.60,-0.4579,28.21,-0.4606,4.98,0.1836,67.14,0.2016,0.02,0.00,0.06,6.7070,4681.70,641.2788*29
$28.75,29.60,-0.3109,28.21,-0.2593,4.98,-0.0119,67.14,0.1990,0.02,0.00,0.05,6.7194,4690.61,596.5261*c
